seq,Timestamp,Latitude,Longitude,vel_ts,boat_linear_x,boat_linear_y,z,boat_heading,depth_ts,depth,wind_ts,wind_sensor_speed,wind_sensor_dir,current_ts,current_star_front,current_port_front,current_port_rear,current_star_rear
seq,Timestamp,Latitude,Longitude,vel_ts,boat_linear_x,boat_linear_y,z,boat_heading,depth_ts,depth,wind_ts,wind_sensor_speed,wind_sensor_dir,current_ts,current_star_front,current_port_front,current_port_rear,current_star_rear
seq,Timestamp,Latitude,Longitude,vel_ts,boat_linear_x,boat_linear_y,z,boat_heading,depth_ts,depth,wind_ts,wind_sensor_speed,wind_sensor_dir,current_ts,current_star_front,current_port_front,current_port_rear,current_star_rear
844,1455209321.98,34.126923,-81.2872292,1455209321.48,0.419538182807,-2.04745884285,0.0,170.38,1455209323.16,22.2999992371,1455209322.5,6.59999990463,0,1455209322.56,4.71999979019,5.03999996185,0.109999999404,0.0
845,1455209322.48,34.1269158,-81.2872272,1455209322.98,0.479739356341,-2.16754472848,0.0,168.91,1455209324.54,23.6000003815,1455209323.51,7.30000019073,0,1455209323.56,4.61000013351,5.13999986649,0.209999993443,0.0
846,1455209323.98,34.126887,-81.2872205,1455209322.48,0.40014506308,-1.9493547467,0.0,169.97,1455209325.92,22.6000003815,1455209325.53,8.60000038147,45,1455209325.56,4.61000013351,5.03999996185,0.319999992847,0.0
847,1455209324.98,34.1268691,-81.2872148,1455209324.48,0.588518036854,-1.9741445034,0.0,170.22,1455209327.3,21.2999992371,1455209327.45,8.60000038147,45,1455209327.57,4.71999979019,5.25,0.430000007153,0.0
848,1455209325.48,34.1268617,-81.2872125,1455209324.98,0.727454798811,-2.00192645112,0.0,168.09,1455209328.7,21.6000003815,1455209328.46,9.19999980927,45,1455209328.57,4.71999979019,5.13999986649,0.319999992847,0.0
849,1455209326.48,34.1268426,-81.2872075,1455209326.48,0.488453116707,-2.04240386623,0.0,168.29,1455209330.07,23.6000003815,1455209326.44,10.3000001907,45,1455209326.57,4.71999979019,5.13999986649,0.109999999404,0.0
850,1455209327.48,34.1268244,-81.2872021,1455209327.48,0.429014311809,-1.99437878054,0.0,170.95,1455209331.45,24.2000007629,1455209329.47,8.60000038147,45,1455209329.57,4.71999979019,4.92999982834,0.0,0.0
851,1455209328.98,34.1267948,-81.2871948,1455209328.98,0.52924711798,-2.13539164748,0.0,169.38,1455209332.84,24.2000007629,1455209330.48,7.30000019073,0,1455209330.57,4.71999979019,5.13999986649,0.109999999404,0.0
852,1455209330.48,34.1267697,-81.2871876,1455209330.48,0.539177155038,-1.93633364777,0.0,168.46,1455209334.22,21.6000003815,1455209331.49,7.90000009537,0,1455209331.58,4.92999982834,5.13999986649,0.430000007153,0.0
853,1455209331.98,34.1267411,-81.2871801,1455209331.98,0.498905355736,-1.90577896043,0.0,168.91,1455209335.6,22.2999992371,1455209332.49,7.90000009537,0,1455209332.58,4.92999982834,5.03999996185,0.109999999404,0.0
854,1455209333.48,34.1267158,-81.2871726,1455209333.48,0.348768737186,-2.07083566899,0.0,168.78,1455209337.0,24.2000007629,1455209333.5,9.19999980927,45,1455209333.58,4.82000017166,5.13999986649,0.540000021458,0.0
855,1455209334.48,34.1266977,-81.2871682,1455209334.48,0.399766687228,-1.90858235237,0.0,169.99,1455209338.37,20.2999992371,1455209334.51,7.30000019073,45,1455209334.58,4.71999979019,5.25,0.430000007153,0.0
856,1455209335.98,34.1266683,-81.28716,1455209335.98,0.459593966293,-1.9875546247,0.0,167.14,1455209339.75,20.6000003815,1455209336.43,8.10000038147,45,1455209336.59,4.71999979019,5.13999986649,0.209999993443,0.0
857,1455209337.48,34.126642,-81.2871522,1455209337.48,0.438501640345,-2.02302157957,0.0,169.27,1455209341.13,26.2000007629,1455209337.44,7.90000009537,45,1455209337.59,4.71999979019,5.03999996185,0.430000007153,0.0
858,1455209338.98,34.1266118,-81.2871431,1455209338.98,0.480080719734,-1.85901116256,0.0,167.03,1455209342.51,34.0999984741,1455209339.46,7.30000019073,0,1455209338.59,4.82000017166,5.03999996185,0.0,0.0
859,1455209339.98,34.1265932,-81.2871373,1455209339.98,0.569653283318,-1.93801319315,0.0,167.62,1455209343.9,39.2999992371,1455209340.47,7.90000009537,45,1455209340.6,4.71999979019,5.13999986649,0.319999992847,0.0
860,1455209341.48,34.1265677,-81.2871296,1455209341.48,0.249807052355,-2.16563996006,0.0,169.34,1455209345.3,41.9000015259,1455209341.48,6.59999990463,0,1455209341.6,4.71999979019,5.25,0.209999993443,0.0
861,1455209342.98,34.1265397,-81.2871212,1455209342.98,0.448440562474,-2.04132336045,0.0,168.13,1455209346.66,41.5999984741,1455209343.5,8.60000038147,0,1455209343.61,4.61000013351,5.03999996185,0.430000007153,0.0
862,1455209344.48,34.1265153,-81.2871144,1455209344.48,0.309627882303,-2.01636568472,0.0,171.57,1455209348.04,42.5999984741,1455209344.51,8.60000038147,0,1455209344.61,4.61000013351,5.25,0.430000007153,0.0
863,1455209345.48,34.1264979,-81.2871102,1455209345.48,0.43909526244,-2.13532090106,0.0,171.11,1455209349.43,40.5999984741,1455209345.52,9.19999980927,0,1455209345.61,4.61000013351,5.13999986649,0.319999992847,0.0
864,1455209347.48,34.1264613,-81.2871005,1455209347.48,0.259402769418,-1.97302057851,0.0,170.88,1455209350.81,30.7999992371,1455209347.43,7.30000019073,0,1455209347.62,4.71999979019,5.03999996185,0.319999992847,0.0
865,1455209348.48,34.1264434,-81.2870962,1455209348.48,0.449518366422,-1.86663687906,0.0,170.41,1455209352.2,22.6000003815,1455209348.44,7.90000009537,0,1455209348.62,4.61000013351,4.82000017166,0.109999999404,0.0
866,1455209349.98,34.1264152,-81.2870881,1455209349.98,0.458532402197,-2.15168492957,0.0,168.77,1455209353.57,20.0,1455209350.46,9.19999980927,0,1455209349.62,4.71999979019,4.92999982834,0.0,0.0
867,1455209350.98,34.1263975,-81.2870843,1455209350.98,0.379048342073,-1.97393575234,0.0,170.8,1455209354.96,21.2999992371,1455209351.47,6.59999990463,0,1455209351.63,4.71999979019,5.03999996185,0.209999993443,0.0
868,1455209352.48,34.1263717,-81.2870783,1455209352.48,0.398757023665,-2.09234147215,0.0,168.84,1455209356.34,22.8999996185,1455209352.48,5.90000009537,0,1455209352.62,4.71999979019,4.92999982834,0.319999992847,0.0
869,1455209354.48,34.1263343,-81.2870691,1455209354.48,0.609502032516,-1.96776707777,0.0,165.6,1455209357.72,20.0,1455209354.5,5.90000009537,45,1455209354.63,4.71999979019,5.03999996185,0.109999999404,0.0
870,1455209355.48,34.1263165,-81.2870633,1455209355.48,0.488453116707,-2.04240386623,0.0,166.0,1455209359.1,19.6000003815,1455209355.41,9.5,45,1455209355.63,4.92999982834,5.25,0.0,0.0
871,1455209360.48,34.1262237,-81.2870355,1455209360.48,0.409663373653,-1.96780992992,0.0,166.94,1455209360.5,21.8999996185,1455209360.46,9.89999961853,45,1455209360.64,4.71999979019,5.25,0.109999999404,0.0
872,1455209361.98,34.1261936,-81.2870302,1455209361.98,0.338934200573,-2.03192608322,0.0,169.07,1455209361.87,26.2000007629,1455209361.47,5.90000009537,45,1455209361.65,4.71999979019,5.13999986649,0.319999992847,0.0
873,1455209359.47,34.1262419,-81.2870406,1455209359.47,0.239911596795,-2.08625080604,0.0,170.86,1455209363.25,29.5,1455209359.45,6.59999990463,23,1455209359.64,4.82000017166,5.25,0.430000007153,0.0
874,1455209360.98,34.1262126,-81.2870332,1455209360.98,0.399030289756,-2.16350984002,0.0,171.5,1455209364.64,29.2000007629,1455209362.48,5.30000019073,0,1455209362.65,4.82000017166,5.25,0.109999999404,0.0
875,1455209362.47,34.1261859,-81.2870296,1455209362.47,0.129880958131,-2.18614522315,0.0,175.81,1455209366.02,27.5,1455209363.48,4.0,0,1455209363.65,4.82000017166,5.13999986649,0.430000007153,0.0
876,1455209363.48,34.1261636,-81.287036,1455209363.48,-1.09940741223,-2.38918466049,0.0,178.65,1455209367.4,24.6000003815,1455209364.49,3.29999995232,0,1455209364.65,4.82000017166,4.92999982834,0.209999993443,0.0
877,1455209364.98,34.1261329,-81.2870355,1455209364.98,0.289905763853,-2.01929558215,0.0,173.17,1455209368.8,22.8999996185,1455209365.4,2.90000009537,0,1455209365.66,4.71999979019,5.13999986649,0.0,0.0
878,1455209366.48,34.1261068,-81.2870289,1455209366.48,0.398757023665,-2.09234147215,0.0,166.64,1455209370.17,23.8999996185,1455209366.41,5.30000019073,23,1455209366.66,4.71999979019,5.36000013351,0.109999999404,0.0
879,1455209367.98,34.1260763,-81.28702,1455209367.98,0.239627538964,-2.04601530849,0.0,170.86,1455209371.55,23.6000003815,1455209368.43,4.59999990463,0,1455209367.66,4.71999979019,5.25,0.430000007153,0.0
880,1455209368.98,34.1260579,-81.287017,1455209368.98,0.119840937861,-1.92627572004,0.0,174.75,1455209372.93,20.2999992371,1455209369.44,2.59999990463,0,1455209369.67,4.61000013351,5.36000013351,0.430000007153,0.0
881,1455209370.47,34.1260303,-81.2870176,1455209370.47,-0.0997945073244,-2.07760464389,0.0,181.53,1455209374.31,27.5,1455209370.45,3.29999995232,0,1455209370.67,4.61000013351,5.03999996185,0.75,0.0
882,1455209371.98,34.126001,-81.2870197,1455209371.98,-0.278536910368,-1.9401075201,0.0,185.5,1455209375.7,27.7999992371,1455209372.47,4.59999990463,0,1455209372.67,4.61000013351,5.13999986649,0.209999993443,0.0
883,1455209373.48,34.1259742,-81.2870212,1455209373.48,-0.0798832849803,-2.17853589844,0.0,181.76,1455209377.1,26.5,1455209373.48,3.29999995232,0,1455209373.68,4.92999982834,5.25,0.109999999404,0.0
884,1455209374.47,34.1259553,-81.2870218,1455209374.47,-0.0299681464875,-2.22979862548,0.0,180.67,1455209378.46,25.8999996185,1455209374.49,4.0,338,1455209374.68,4.71999979019,5.13999986649,0.0,0.0
885,1455209375.98,34.1259256,-81.2870229,1455209375.98,2.48603300227e-16,-2.03,0.0,181.79,1455209379.84,30.1000003815,1455209376.41,6.59999990463,0,1455209376.68,4.82000017166,5.25,0.319999992847,0.0
886,1455209377.47,34.1258983,-81.2870226,1455209377.47,0.0902716816295,-2.22817212609,0.0,179.93,1455209381.23,29.2000007629,1455209377.42,4.0,0,1455209377.68,4.82000017166,5.03999996185,0.209999993443,0.0
887,1455209378.98,34.1258685,-81.2870233,1455209378.98,-0.109789744686,-2.04705794055,0.0,182.13,1455209382.61,29.7999992371,1455209379.43,5.30000019073,0,1455209378.69,4.92999982834,5.25,0.430000007153,0.0
888,1455209380.47,34.1258416,-81.2870241,1455209380.47,-0.0197027409388,-2.12990887176,0.0,181.41,1455209384.0,31.1000003815,1455209380.44,5.30000019073,0,1455209380.69,4.82000017166,5.13999986649,0.109999999404,0.0
889,1455209381.47,34.1258229,-81.2870237,1455209381.47,0.0202629726313,-2.14990451228,0.0,179.45,1455209385.37,29.5,1455209381.45,4.59999990463,0,1455209381.69,4.92999982834,5.03999996185,0.109999999404,0.0
890,1455209382.98,34.1257918,-81.2870242,1455209382.98,-0.00972493588351,-1.98997623745,0.0,179.9,1455209386.75,29.5,1455209383.47,5.30000019073,0,1455209383.7,5.03999996185,5.36000013351,0.109999999404,0.0
891,1455209384.47,34.1257652,-81.2870244,1455209384.47,-0.119658704171,-2.05652177098,0.0,180.93,1455209388.14,28.2000007629,1455209384.38,2.20000004768,0,1455209384.7,4.82000017166,5.25,0.109999999404,0.0
892,1455209385.98,34.1257359,-81.2870257,1455209385.98,0.0101315988097,-2.14997612794,0.0,179.88,1455209389.52,26.2000007629,1455209386.4,2.0,0,1455209385.7,4.82000017166,5.25,0.209999993443,0.0
893,1455209386.98,34.1257169,-81.2870254,1455209386.98,-0.0096656002249,-2.12997806941,0.0,179.38,1455209390.9,27.2000007629,1455209387.41,4.0,0,1455209387.71,4.82000017166,5.25,0.209999993443,0.0
894,1455209388.47,34.1256902,-81.2870246,1455209388.47,-0.109645956895,-1.93689900721,0.0,177.16,1455209392.3,27.5,1455209388.42,4.59999990463,0,1455209388.71,4.71999979019,5.13999986649,0.109999999404,0.0
895,1455209389.97,34.1256591,-81.2870226,1455209389.97,-0.0297183505741,-1.97977696209,0.0,178.07,1455209393.67,27.5,1455209390.44,4.59999990463,0,1455209389.71,4.82000017166,5.25,0.319999992847,0.0
896,1455209391.47,34.1256322,-81.2870218,1455209391.47,0.179495859705,-2.10235135892,0.0,179.8,1455209395.05,28.5,1455209391.45,5.30000019073,0,1455209391.72,4.92999982834,5.13999986649,0.109999999404,0.0
897,1455209392.48,34.1256129,-81.2870214,1455209392.48,-0.0399898358236,-2.00960215292,0.0,179.33,1455209396.43,30.1000003815,1455209392.46,5.30000019073,0,1455209392.72,4.82000017166,5.13999986649,0.109999999404,0.0
898,1455209393.98,34.1255833,-81.287022,1455209393.98,-0.0298405958455,-2.05978385731,0.0,181.33,1455209397.81,26.8999996185,1455209394.37,3.70000004768,0,1455209394.73,4.92999982834,5.25,0.0,0.0
899,1455209395.47,34.1255574,-81.2870217,1455209395.47,-0.00984711384415,-2.16997765757,0.0,180.33,1455209399.2,25.2000007629,1455209395.38,7.30000019073,0,1455209395.73,4.82000017166,5.13999986649,0.209999993443,0.0
900,1455209396.98,34.1255268,-81.2870213,1455209396.98,-0.00970748537111,-2.05997712723,0.0,179.15,1455209400.6,26.5,1455209397.4,3.29999995232,0,1455209396.73,5.03999996185,5.13999986649,0.109999999404,0.0
901,1455209397.97,34.1255083,-81.287021,1455209397.97,0.0402656720543,-2.05960643708,0.0,179.9,1455209401.96,29.2000007629,1455209398.41,5.30000019073,0,1455209398.74,4.71999979019,5.25,0.109999999404,0.0
902,1455209399.47,34.1254814,-81.2870212,1455209399.47,-0.0296870616799,-2.09979015103,0.0,179.86,1455209403.34,30.5,1455209399.42,3.29999995232,0,1455209399.74,4.82000017166,5.13999986649,0.209999993443,0.0
903,1455209400.98,34.1254502,-81.2870203,1455209400.98,0.050079265293,-2.10940561941,0.0,178.96,1455209404.73,28.5,1455209401.44,5.30000019073,0,1455209400.74,4.71999979019,5.25,0.209999993443,0.0
904,1455209402.47,34.1254228,-81.2870197,1455209402.47,0.0103008978923,-2.26997662796,0.0,179.76,1455209406.11,29.7999992371,1455209402.45,4.59999990463,0,1455209402.75,4.92999982834,5.25,0.319999992847,0.0
905,1455209403.98,34.1253924,-81.2870203,1455209403.98,0.0802094025861,-2.07845289861,0.0,179.02,1455209407.5,36.7000007629,1455209404.37,3.70000004768,0,1455209403.75,4.82000017166,5.25,0.0,0.0
906,1455209404.98,34.1253742,-81.2870214,1455209404.98,0.179619499813,-2.22275433534,0.0,179.22,1455209408.9,38.7000007629,1455209405.38,5.90000009537,0,1455209405.75,4.82000017166,5.13999986649,0.209999993443,0.0
907,1455209406.47,34.1253473,-81.287022,1455209406.47,-0.0998668815455,-2.20774242292,0.0,180.04,1455209410.26,32.4000015259,1455209406.39,4.0,0,1455209406.75,4.82000017166,5.13999986649,0.109999999404,0.0
908,1455209407.98,34.1253163,-81.287022,1455209407.98,2.98813818992e-16,-2.44,0.0,179.46,1455209411.64,30.5,1455209408.41,4.59999990463,315,1455209407.75,4.82000017166,5.25,0.109999999404,0.0
909,1455209409.47,34.1252903,-81.2870219,1455209409.47,-0.039775486895,-2.12962858514,0.0,179.02,1455209413.02,26.2000007629,1455209409.42,4.0,338,1455209409.76,4.71999979019,5.25,0.0,0.0
910,1455209410.47,34.1252706,-81.2870217,1455209410.47,0.0203292714544,-2.07990065165,0.0,178.3,1455209414.4,26.2000007629,1455209410.42,7.90000009537,0,1455209410.76,4.82000017166,5.13999986649,0.209999993443,0.0
911,1455209411.97,34.1252398,-81.2870215,1455209411.97,0.010178722525,-2.15997601691,0.0,177.47,1455209415.8,24.2000007629,1455209412.44,4.59999990463,315,1455209412.77,4.82000017166,5.46999979019,0.109999999404,0.0
912,1455209413.47,34.1252122,-81.2870203,1455209413.47,-0.169157950279,-2.18345725579,0.0,178.73,1455209417.17,23.2000007629,1455209413.35,3.70000004768,315,1455209413.77,4.92999982834,5.36000013351,0.209999993443,0.0
913,1455209414.97,34.1251813,-81.2870216,1455209414.97,-0.0399306801914,-2.07961668121,0.0,179.27,1455209418.55,25.2000007629,1455209415.37,4.59999990463,338,1455209414.77,4.82000017166,5.25,0.209999993443,0.0
914,1455209415.97,34.1251605,-81.2870215,1455209415.97,2.44929359829e-16,-2.0,0.0,178.11,1455209419.94,25.2000007629,1455209416.38,5.90000009537,0,1455209416.78,4.82000017166,5.13999986649,0.0,0.0
915,1455209417.47,34.1251322,-81.2870217,1455209417.47,0.0499887887671,-2.16942414502,0.0,178.4,1455209421.32,27.2000007629,1455209417.39,4.59999990463,0,1455209417.78,4.71999979019,5.46999979019,0.109999999404,0.0
916,1455209418.97,34.1251007,-81.2870224,1455209418.97,0.129915133465,-2.10599668995,0.0,179.34,1455209422.7,31.3999996185,1455209419.41,4.0,0,1455209418.78,4.82000017166,5.13999986649,0.109999999404,0.0
917,1455209423.97,34.1250047,-81.287017,1455209423.97,-0.169148407896,-2.09317672835,0.0,178.73,1455209424.1,34.4000015259,1455209423.35,2.20000004768,0,1455209423.79,4.82000017166,5.25,0.109999999404,0.0
918,1455209424.97,34.1249852,-81.2870163,1455209425.47,-0.0798942870306,-2.1084868752,0.0,180.11,1455209425.46,32.7999992371,1455209425.36,2.0,0,1455209424.79,4.82000017166,5.13999986649,0.209999993443,0.0
919,1455209426.47,34.1249576,-81.2870158,1455209426.47,-0.149380231802,-2.02449636857,0.0,179.44,1455209426.85,31.7999992371,1455209426.37,0.699999988079,0,1455209425.8,4.71999979019,5.36000013351,0.209999993443,0.0
920,1455209427.97,34.1249262,-81.2870165,1455209427.97,0.0999510463886,-2.16769688571,0.0,181.38,1455209428.23,30.5,1455209427.38,2.0,0,1455209427.8,4.71999979019,5.36000013351,0.209999993443,0.0
921,1455209429.47,34.1248991,-81.2870174,1455209429.47,-0.0198965009363,-2.27991318459,0.0,181.87,1455209429.61,27.5,1455209429.4,1.29999995232,0,1455209428.8,4.82000017166,5.36000013351,0.209999993443,0.0
922,1455209430.97,34.1248677,-81.2870181,1455209430.97,-0.0296993738732,-2.20980043153,0.0,180.73,1455209431.0,28.5,1455209430.41,2.0,0,1455209430.81,4.92999982834,5.13999986649,0.0,0.0
923,1455209431.97,34.1248484,-81.2870185,1455209431.97,-0.119620052806,-2.16670049683,0.0,180.44,1455209432.4,29.5,1455209431.42,0.0,0,1455209431.81,4.92999982834,5.46999979019,0.0,0.0
924,1455209432.97,34.1248285,-81.2870182,1455209433.47,0.0202577477258,-2.18990630477,0.0,180.17,1455209433.76,28.7999992371,1455209433.34,1.5,0,1455209433.82,4.82000017166,5.46999979019,0.0,0.0
925,1455209434.47,34.1248011,-81.2870183,1455209434.97,0.0599798064747,-2.00910488099,0.0,179.81,1455209435.14,28.7999992371,1455209435.36,3.29999995232,0,1455209434.82,4.92999982834,5.25,0.0,0.0
926,1455209434.97,34.1247892,-81.287018,1455209435.97,0.0500903382462,-2.25944483403,0.0,179.51,1455209436.52,29.2000007629,1455209436.37,5.30000019073,0,1455209435.82,4.92999982834,5.25,0.0,0.0
927,1455209437.47,34.1247429,-81.2870177,1455209437.97,0.0403286356562,-2.11961638066,0.0,178.35,1455209437.9,29.5,1455209438.39,2.59999990463,0,1455209437.83,4.82000017166,5.25,0.0,0.0
928,1455209437.97,34.1247311,-81.2870172,1455209438.47,-0.0397702077995,-2.10962516352,0.0,178.04,1455209439.3,26.5,1455209439.4,4.59999990463,0,1455209438.83,4.82000017166,5.36000013351,0.0,0.0
929,1455209438.97,34.1247119,-81.2870171,1455209439.47,0.119922432503,-1.96634651325,0.0,177.67,1455209440.67,21.8999996185,1455209440.4,6.59999990463,0,1455209439.83,4.82000017166,5.36000013351,0.319999992847,0.0
930,1455209440.47,34.1246847,-81.2870157,1455209440.47,0.0701585053603,-2.14885499374,0.0,178.03,1455209442.05,23.2000007629,1455209441.41,3.29999995232,0,1455209441.84,4.82000017166,5.25,0.319999992847,0.0
931,1455209442.97,34.1246337,-81.2870153,1455209441.97,-0.20969060992,-1.90851508983,0.0,180.06,1455209443.44,29.2000007629,1455209443.33,4.0,0,1455209442.84,4.82000017166,5.25,0.109999999404,0.0
932,1455209443.97,34.1246144,-81.2870154,1455209442.47,-0.0796974259909,-2.02843494357,0.0,180.8,1455209444.82,31.3999996185,1455209444.34,2.59999990463,0,1455209444.84,4.71999979019,5.25,0.0,0.0
933,1455209444.47,34.1246065,-81.2870156,1455209443.47,0.0701370879819,-1.97875738505,0.0,180.36,1455209446.2,38.2999992371,1455209445.35,3.29999995232,0,1455209445.85,4.82000017166,5.25,0.0,0.0
934,1455209445.47,34.1245869,-81.2870159,1455209444.97,0.0103200936712,-2.18997568381,0.0,179.33,1455209447.6,41.9000015259,1455209446.36,6.59999990463,0,1455209446.84,4.71999979019,5.25,0.0,0.0
935,1455209446.97,34.1245562,-81.2870149,1455209445.47,0.0203292714544,-2.07990065165,0.0,180.11,1455209448.96,36.0,1455209448.38,4.0,0,1455209447.85,4.71999979019,5.25,0.0,0.0
936,1455209446.47,34.1245681,-81.2870157,1455209446.47,-0.119658085148,-1.99641727669,0.0,180.31,1455209450.35,32.4000015259,1455209447.37,4.59999990463,0,1455209448.85,4.82000017166,4.92999982834,0.0,0.0
937,1455209447.97,34.1245365,-81.287015,1455209447.97,0.020158243271,-2.09990324664,0.0,178.9,1455209451.73,29.5,1455209449.39,4.59999990463,0,1455209449.85,4.71999979019,5.03999996185,0.0,0.0
938,1455209449.47,34.1245111,-81.2870102,1455209449.47,0.529962355633,-1.94924085264,0.0,161.02,1455209453.11,29.5,1455209450.4,6.59999990463,0,1455209450.86,4.82000017166,4.82000017166,0.109999999404,0.0
939,1455209450.97,34.1244871,-81.2869909,1455209450.97,1.04664116164,-1.41497076958,0.0,138.36,1455209454.5,30.1000003815,1455209451.41,5.90000009537,0,1455209451.86,4.61000013351,4.71999979019,0.0,0.0
940,1455209455.47,34.1244486,-81.2869082,1455209452.47,1.61934009582,-1.13935843968,0.0,100.33,1455209455.9,29.5,1455209455.34,4.0,0,1455209454.86,4.71999979019,5.13999986649,0.0,0.0
941,1455209456.97,34.1244459,-81.2868721,1455209454.47,1.74309119194,-0.677150719248,0.0,93.43,1455209457.26,26.5,1455209456.35,5.30000019073,45,1455209456.87,4.71999979019,5.13999986649,0.0,0.0
942,1455209457.97,34.124445,-81.2868472,1455209454.97,2.01153144419,-0.567310540218,0.0,91.04,1455209458.64,23.2000007629,1455209458.37,8.60000038147,90,1455209458.87,4.92999982834,5.13999986649,0.430000007153,0.0
943,1455209458.47,34.1244446,-81.2868376,1455209456.97,2.03756452018,-0.0996535303831,0.0,91.97,1455209460.03,25.5,1455209459.38,9.89999961853,90,1455209459.88,4.82000017166,5.36000013351,0.209999993443,0.0
944,1455209458.97,34.1244444,-81.2868237,1455209458.47,2.16963562303,-0.0397651011295,0.0,91.65,1455209461.41,29.5,1455209460.39,9.19999980927,90,1455209460.88,4.92999982834,5.36000013351,0.209999993443,0.0
945,1455209460.47,34.1244441,-81.2867915,1455209460.47,2.2085578499,-0.0798262090507,0.0,91.26,1455209462.8,31.1000003815,1455209462.31,8.80000019073,90,1455209461.88,4.82000017166,5.25,0.109999999404,0.0
946,1455209461.47,34.1244442,-81.2867691,1455209461.97,2.30825058993,-0.0898844484408,0.0,89.02,1455209464.17,30.1000003815,1455209463.32,5.90000009537,90,1455209463.89,4.82000017166,5.25,0.0,0.0
947,1455209461.97,34.1244442,-81.2867552,1455209464.97,2.20420540177,0.159932944712,0.0,88.97,1455209465.55,26.8999996185,1455209464.33,4.0,90,1455209465.89,4.82000017166,5.13999986649,0.319999992847,0.0
948,1455209462.97,34.1244441,-81.2867313,1455209462.97,2.17887596572,0.0699966141083,0.0,87.59,1455209466.94,26.2000007629,1455209465.34,4.59999990463,90,1455209464.89,4.92999982834,5.36000013351,0.109999999404,0.0
949,1455209465.47,34.1244455,-81.286674,1455209467.47,2.07756115644,0.469722940926,0.0,88.54,1455209468.32,25.2000007629,1455209467.36,5.30000019073,90,1455209467.89,4.92999982834,5.13999986649,0.109999999404,0.0
950,1455209467.47,34.124449,-81.2866269,1455209467.97,1.97660837634,0.679057675442,0.0,76.74,1455209469.7,31.1000003815,1455209469.38,6.59999990463,113,1455209468.9,4.82000017166,5.03999996185,0.0,0.0
951,1455209468.47,34.124454,-81.2866036,1455209468.97,1.6965627786,1.23760847535,0.0,54.58,1455209471.1,33.4000015259,1455209470.39,5.30000019073,135,1455209469.9,4.71999979019,4.82000017166,0.109999999404,0.0
952,1455209469.97,34.1244699,-81.2865735,1455209471.47,0.878310651081,1.79682230624,0.0,20.09,1455209472.47,31.3999996185,1455209472.31,8.60000038147,135,1455209471.9,4.61000013351,4.82000017166,0.0,0.0
953,1455209470.97,34.1244857,-81.2865601,1455209472.47,0.89902796442,2.00792149229,0.0,16.19,1455209473.85,27.7999992371,1455209473.31,4.59999990463,135,1455209473.91,5.13999986649,5.36000013351,0.0,0.0
954,1455209472.97,34.1245182,-81.2865393,1455209474.97,0.149385435412,2.25505742536,0.0,3.72,1455209475.23,26.2000007629,1455209475.33,5.30000019073,180,1455209474.91,4.82000017166,5.36000013351,0.0,0.0
955,1455209474.47,34.1245448,-81.286539,1455209475.47,0.198935168177,2.10060105657,0.0,0.36,1455209476.61,28.2000007629,1455209476.34,6.59999990463,203,1455209475.91,5.13999986649,5.36000013351,0.0,0.0
956,1455209477.97,34.1246182,-81.2865359,1455209477.47,-0.06022488342,2.37923789551,0.0,359.51,1455209478.0,27.5,1455209477.35,9.89999961853,180,1455209477.92,4.92999982834,5.46999979019,0.109999999404,0.0
957,1455209478.47,34.1246265,-81.2865362,1455209478.97,-0.139989066531,2.40593080974,0.0,352.26,1455209479.4,26.5,1455209479.37,4.59999990463,270,1455209478.92,5.03999996185,5.67999982834,0.0,0.0
958,1455209480.47,34.1246695,-81.2865401,1455209480.47,-0.240048701174,2.48844863742,0.0,351.17,1455209480.76,34.4000015259,1455209480.38,6.59999990463,270,1455209479.92,5.03999996185,5.36000013351,0.0,0.0
959,1455209481.97,34.1247036,-81.2865448,1455209481.97,-0.310240498097,2.35969295319,0.0,350.22,1455209482.14,43.2999992371,1455209481.29,3.70000004768,270,1455209481.93,5.13999986649,5.57000017166,0.209999993443,0.0
960,1455209482.97,34.1247247,-81.2865478,1455209482.97,-0.21993593306,2.25932029278,0.0,350.47,1455209483.53,46.9000015259,1455209483.31,4.59999990463,315,1455209482.93,5.13999986649,5.57000017166,0.319999992847,0.0
961,1455209484.47,34.1247539,-81.2865507,1455209483.97,-0.100061138395,2.35787781036,0.0,354.6,1455209484.91,47.5,1455209484.32,3.29999995232,315,1455209484.94,5.03999996185,5.46999979019,0.319999992847,0.0
962,1455209485.97,34.1247864,-81.286551,1455209485.97,0.139401669198,2.32582612734,0.0,357.44,1455209486.3,42.9000015259,1455209486.34,3.29999995232,270,1455209485.94,4.92999982834,5.46999979019,0.0,0.0
963,1455209487.47,34.1248164,-81.2865504,1455209486.97,0.14937534157,2.33522739949,0.0,358.64,1455209487.68,37.0,1455209487.35,4.0,315,1455209486.94,5.13999986649,5.57000017166,0.0,0.0
964,1455209488.97,34.1248509,-81.2865509,1455209488.97,0.0297116138897,2.23980294223,0.0,356.57,1455209489.06,31.7999992371,1455209488.36,4.0,270,1455209488.94,5.25,5.67999982834,0.0,0.0
965,1455209489.97,34.1248718,-81.2865514,1455209489.97,-0.0401489656452,2.14962509768,0.0,356.75,1455209490.44,29.7999992371,1455209490.38,5.30000019073,270,1455209489.94,5.03999996185,5.46999979019,0.0,0.0
